Name,IP,BON name,From,Until,GPS state,Latitude,Longitude
BW4493,172.25.94.225,BON-NL-7,02-03-2020 15:08:32,02-03-2020 15:08:32,FIX,53.008574417,6.590682417
BW4493,172.25.94.225,BON-NL-7,02-03-2020 15:13:32,02-03-2020 15:13:32,FIX,53.008570967,6.59068005
BW4493,172.25.94.225,BON-NL-7,02-03-2020 15:18:32,02-03-2020 15:18:32,FIX,53.00856945,6.590679117
BW4493,172.25.94.225,BON-NL-7,02-03-2020 15:23:32,02-03-2020 15:23:32,FIX,53.008567317,6.5906789
BW4493,172.25.94.225,BON-NL-7,02-03-2020 15:28:32,02-03-2020 15:28:32,FIX,53.008567033,6.590677167
BW4493,172.25.94.225,BON-NL-7,02-03-2020 15:33:32,02-03-2020 15:33:32,FIX,53.008566483,6.590677083
BW4493,172.25.94.225,BON-NL-7,02-03-2020 15:38:32,02-03-2020 15:38:32,FIX,53.008566083,6.5906773
BW4493,172.25.94.225,BON-NL-7,02-03-2020 15:43:32,02-03-2020 15:43:32,FIX,53.008568017,6.590675917
BW4493,172.25.94.225,BON-NL-7,02-03-2020 15:48:32,02-03-2020 15:48:32,FIX,53.008567617,6.590676233
BW4493,172.25.94.225,BON-NL-7,02-03-2020 15:53:32,02-03-2020 15:53:32,FIX,53.008566783,6.59067665
BW4493,172.25.94.225,BON-NL-7,02-03-2020 15:58:32,02-03-2020 15:58:32,FIX,53.008549283,6.590678283
BW4493,172.25.94.225,BON-NL-7,02-03-2020 16:03:32,02-03-2020 16:03:32,FIX,53.008561733,6.590678917
BW4493,172.25.94.225,BON-NL-7,02-03-2020 16:08:32,02-03-2020 16:08:32,FIX,53.008563533,6.590679817
BW4493,172.25.94.225,BON-NL-7,02-03-2020 16:13:32,02-03-2020 16:13:32,FIX,53.008563567,6.590678283
BW4493,172.25.94.225,BON-NL-7,02-03-2020 16:18:32,02-03-2020 16:18:32,FIX,53.008562283,6.5906775
BW4493,172.25.94.225,BON-NL-7,02-03-2020 16:23:32,02-03-2020 16:23:32,FIX,53.008563283,6.590676
BW4493,172.25.94.225,BON-NL-7,02-03-2020 16:28:32,02-03-2020 16:28:32,FIX,53.008564517,6.590675183
BW4493,172.25.94.225,BON-NL-7,02-03-2020 16:33:32,02-03-2020 16:33:32,FIX,53.00858015,6.5905933
BW4493,172.25.94.225,BON-NL-7,02-03-2020 16:38:32,02-03-2020 16:38:32,FIX,53.008580517,6.590601517
BW4493,172.25.94.225,BON-NL-7,02-03-2020 16:43:32,02-03-2020 16:43:32,FIX,53.0085815,6.590608367
BW4493,172.25.94.225,BON-NL-7,02-03-2020 16:48:32,02-03-2020 16:48:32,FIX,53.008570583,6.590640867
BW4493,172.25.94.225,BON-NL-7,02-03-2020 16:53:32,02-03-2020 16:53:32,FIX,53.008569867,6.590645817
BW4493,172.25.94.225,BON-NL-7,02-03-2020 16:58:32,02-03-2020 16:58:32,FIX,53.008568167,6.590650833
BW4493,172.25.94.225,BON-NL-7,02-03-2020 17:03:32,02-03-2020 17:03:32,FIX,53.00856595,6.590653183
BW4493,172.25.94.225,BON-NL-7,02-03-2020 17:08:32,02-03-2020 17:08:32,FIX,53.008563517,6.590659083
BW4493,172.25.94.225,BON-NL-7,02-03-2020 17:13:32,02-03-2020 17:13:32,FIX,53.008565133,6.590659517
BW4493,172.25.94.225,BON-NL-7,02-03-2020 17:18:32,02-03-2020 17:18:32,FIX,53.0085624,6.590664467
BW4493,172.25.94.225,BON-NL-7,02-03-2020 17:23:32,02-03-2020 17:23:32,FIX,53.008565817,6.590653133
BW4493,172.25.94.225,BON-NL-7,02-03-2020 17:28:32,02-03-2020 17:28:32,FIX,53.008563817,6.59066115
BW4493,172.25.94.225,BON-NL-7,02-03-2020 17:33:32,02-03-2020 17:33:32,FIX,53.008565533,6.5906648
BW4493,172.25.94.225,BON-NL-7,02-03-2020 17:38:32,02-03-2020 17:38:32,FIX,53.0085718,6.590692067
BW4493,172.25.94.225,BON-NL-7,02-03-2020 17:43:32,02-03-2020 17:43:32,FIX,53.0085714,6.59069385
BW4493,172.25.94.225,BON-NL-7,02-03-2020 17:48:32,02-03-2020 17:48:32,FIX,53.008571383,6.590693633
BW4493,172.25.94.225,BON-NL-7,02-03-2020 17:53:32,02-03-2020 17:53:32,FIX,53.008571383,6.590694
BW4493,172.25.94.225,BON-NL-7,02-03-2020 17:58:32,02-03-2020 17:58:32,FIX,53.008573283,6.590693117
BW4493,172.25.94.225,BON-NL-7,02-03-2020 18:03:32,02-03-2020 18:03:32,FIX,53.008572833,6.590695033
BW4493,172.25.94.225,BON-NL-7,02-03-2020 18:08:32,02-03-2020 18:08:32,FIX,53.008572517,6.590692733
